comment,label
That's too farmers...,2
You must upload these content in hindi as well. Most of the population is still unaware about pros n cons of this bill. The more people understand the more clarity will be in opinion of decision making about this bill.,2
Indian farmers are actually welcoming these laws ,1
"Absolutely practical presentation, laudable bill is not in the interest of the Comman man and needless to say the worst affected farmers.",0
Who is after modi return the bill?,2
Shameful that #KisanTractorTally didn't remain peaceful!,1
"3. APMC system creates inefficiencies such as high taxes/middlemen fee. Also, it results in cartelization of middlemen. Unnecessary cost borne by farmer and buyer.",1
sir why vice india has different views on india farmers protest and canadian truckers protest ..........your hypocrisy says enough,2
6 states are supporting the new farm law only Punjab qnd haryana farmers are protesting. Other states are supporting. Its because most of panjab tax comes from farm market.,1
Farmers have understood how these laws will destroy their livelyhood and give away everything to ambani adani corporations.   Even BJP lawyers are not able to respond to farmers in debates.,0
GOVERNMENT  OF INDIA  SHOULD CONTROL ALL THE AGRICULTURE PURCHASE AND THEN  GOVERNMENT  SHOULD SELL THOSE PRODUCED CROPS   PRIVATE COMPANIES WITH LICENSE OF AGRICULTURE. GOVERNMENT OF INDIA SHOULD PURCHASE CROPS AT FIXED PRICE AND  give and info to all people ,0
"              This too will become a jumla, farmers will be upset again, see.",0
I don't understand how it's sunhara din if farmers position were getting at the same position as it was before farm bill,1
Shame on opposition and taketh. killed farmers for poltical gain shame shame,1
5) The next step for farmers is to brand their produce it is possible through cooperative society,1
If Indian courts work as they should. Indian prime minister narendra modis and his buddy shah never permitted to come in power again. Im saying this on behalf of Mumbai high court judge statement.,2
1. This bill state that farmer can sell anywhere.  The point to be noted,1
" a) Till now only farmers, farmer cooperatives and Farmer Producer Organisations didnt have any limit or restriction for stocking, producing or selling their crop. As a result, they take conscious decision of selling their crops only when the market or the buyer is offering good price for the crop. ",0
I feel sad.. people are not aware bills kis cheej pe hain aur farmers kya chahte hain aur  kyu ho raha protest,1
Election is near that why modi is giving right to our farmers. He played this game to only get farmer vote.,0
"I can assure you, 90% of our population has absolutely no idea about any of it (Including majority of the farmers). They are either supporting or opposing based on their political preferences lol.",1
Farmers are the real life Ironman,0
These laws were not fully explained to farmers before implementing....may be if they had not let it be weapon for opposition then all should have been good ...still I'm not fully sure these laws benefited farmers on ground...they were awesome on paper but not on real life....because middle man didnt,0
Punjab Farmers Zindabaad Our Sikh Brothers Zindabaad. Time for U to Take Back Control of Punjab.!!,0
"The guys who just climbed and de-flaged the Indian flag, the ones who drove their tractor aggressively, do u really think these are farmers",1
And there are indeed few elements who are trying to use these protests for their own nefarious agendas. Search the video of Yograj Singh who came here to support farmers. ,1
Solute to our farmers,0
"Instead of farmers bills, long over due us Government should pass a law ""Death for Corruption"" as in China. Has  this government got  the courage to pass such a bill.?????",2
This is Punjab farmers unethical protest not India's.. Vox do proper research,1
"Finaly farmers won,jai hind",0
Many Congratulations to the farmers! Democracy got a new lease of life.,0
I dont Know 1 saal se Kissan protest kr rhe hain.....Phir Farming kaun kar rha hai....Rice Wheat kahan se aa rhe hain...inki price kyu nhi Inrease kr rhi hai....its easy to be in European country and Gyan dena...i belong to village and i know everything....so no need of your 5 star Opinion.,2
BBC u guys are talking to the wrong guy. Speak to a farmer organisation chief now a political party. They are not farmers but just trying to achieve there political agenda. And u r also quoting him wrong as he is not a farmer neither head of a farmer organisation. u should atleast read tthe backdrop,2
"It serves all farmers right. Farmers who wanted this law did not come out to support it and  ""farmers"" who opposed it always wanted it to be repealed regardless of its outcome. So in the end survive at the mercy of subsidies.",1
"Tikait ,who him self  hails from UP , has sacrifice/ totally ignored  the interests of poor and landless farm labourers of UP , Bihar etc who come to Punjab etc and take agricultural field on lease /Theka from absentee including NRI land owners   Details of these landless tillers are not mentioned i",1
